row,column,cor,p
Otu000590,Otu004955,1,0
Otu000592,Otu004955,1,0
Otu000682,Otu004955,1,0
Otu000928,Otu004955,1,0
Otu001734,Otu004955,1,0
Otu004090,Otu004955,1,0
Otu000492,Otu004993,1,0
Otu000832,Otu004993,1,0
Otu001018,Otu004993,1,0
Otu001423,Otu004993,1,0
Otu001473,Otu004993,1,0
Otu001737,Otu004993,1,0
Otu001802,Otu004993,1,0
Otu003373,Otu004993,1,0
Otu003534,Otu004993,1,0
Otu003535,Otu004993,1,0
Otu003553,Otu004993,1,0
Otu003584,Otu004993,1,0
Otu003605,Otu004993,1,0
Otu003745,Otu004993,1,0
Otu003892,Otu004993,1,0
Otu003894,Otu004993,1,0
Otu003895,Otu004993,1,0
Otu003900,Otu004993,1,0
Otu003903,Otu004993,1,0
Otu003922,Otu004993,1,0
Otu003924,Otu004993,1,0
Otu003953,Otu004993,1,0
Otu003958,Otu004993,1,0
Otu004361,Otu004993,1,0
Otu004362,Otu004993,1,0
Otu004366,Otu004993,1,0
Otu004367,Otu004993,1,0
Otu004406,Otu004993,1,0
Otu004407,Otu004993,1,0
Otu004408,Otu004993,1,0
Otu004417,Otu004993,1,0
Otu004441,Otu004993,1,0
Otu004479,Otu004993,1,0
Otu004549,Otu004993,1,0
Otu004580,Otu004993,1,0
Otu004688,Otu004993,1,0
Otu004690,Otu004993,1,0
Otu004692,Otu004993,1,0
Otu000586,Otu005027,1,0
Otu000600,Otu005027,1,0
Otu000620,Otu005027,1,0
Otu000675,Otu005027,1,0
Otu000711,Otu005027,1,0
Otu000772,Otu005027,1,0
Otu000775,Otu005027,1,0
Otu000840,Otu005027,1,0
Otu000953,Otu005027,1,0
Otu001074,Otu005027,1,0
Otu001103,Otu005027,1,0
Otu001132,Otu005027,1,0
Otu001417,Otu005027,1,0
Otu001533,Otu005027,1,0
Otu001730,Otu005027,1,0
Otu001913,Otu005027,1,0
Otu001952,Otu005027,1,0
Otu001959,Otu005027,1,0
Otu002016,Otu005027,1,0
Otu003000,Otu005027,1,0
Otu003038,Otu005027,1,0
Otu000376,Otu005084,1,0
Otu000452,Otu005084,1,0
Otu000472,Otu005084,1,0
Otu000503,Otu005084,1,0
Otu000546,Otu005084,1,0
Otu000564,Otu005084,1,0
Otu000573,Otu005084,1,0
Otu000652,Otu005084,1,0
Otu000747,Otu005084,1,0
Otu000808,Otu005084,1,0
Otu000994,Otu005084,1,0
Otu002177,Otu005084,1,0
Otu000543,Otu005091,1,0
Otu004248,Otu005091,1,0
Otu000378,Otu005114,1,0
Otu000687,Otu005114,1,0
Otu000396,Otu005125,1,0
Otu000603,Otu005125,1,0
Otu001184,Otu005125,1,0
Otu003299,Otu005125,1,0
Otu004086,Otu005125,1,0
Otu000586,Otu005157,1,0
Otu000600,Otu005157,1,0
Otu000620,Otu005157,1,0
Otu000675,Otu005157,1,0
Otu000711,Otu005157,1,0
Otu000772,Otu005157,1,0
Otu000775,Otu005157,1,0
Otu000840,Otu005157,1,0
Otu000953,Otu005157,1,0
Otu001074,Otu005157,1,0
Otu001103,Otu005157,1,0
Otu001132,Otu005157,1,0
Otu001417,Otu005157,1,0
Otu001533,Otu005157,1,0
Otu001730,Otu005157,1,0
Otu001913,Otu005157,1,0
Otu001952,Otu005157,1,0
Otu001959,Otu005157,1,0
Otu002016,Otu005157,1,0
Otu003000,Otu005157,1,0
Otu003038,Otu005157,1,0
Otu005027,Otu005157,1,0
Otu001921,Otu005166,1,0
Otu000445,Otu005240,1,0
Otu000481,Otu005240,1,0
Otu000574,Otu005240,1,0
Otu001135,Otu005240,1,0
Otu001205,Otu005240,1,0
Otu001311,Otu005240,1,0
Otu000586,Otu005341,1,0
Otu000600,Otu005341,1,0
Otu000620,Otu005341,1,0
Otu000675,Otu005341,1,0
Otu000711,Otu005341,1,0
Otu000772,Otu005341,1,0
Otu000775,Otu005341,1,0
Otu000840,Otu005341,1,0
Otu000953,Otu005341,1,0
Otu001074,Otu005341,1,0
Otu001103,Otu005341,1,0
Otu001132,Otu005341,1,0
Otu001417,Otu005341,1,0
Otu001533,Otu005341,1,0
Otu001730,Otu005341,1,0
Otu001913,Otu005341,1,0
Otu001952,Otu005341,1,0
Otu001959,Otu005341,1,0
Otu002016,Otu005341,1,0
Otu003000,Otu005341,1,0
Otu003038,Otu005341,1,0
Otu005027,Otu005341,1,0
Otu005157,Otu005341,1,0
Otu000378,Otu005378,1,0
Otu000687,Otu005378,1,0
Otu005114,Otu005378,1,0
Otu000492,Otu005469,1,0
Otu000832,Otu005469,1,0
Otu001018,Otu005469,1,0
Otu001423,Otu005469,1,0
Otu001473,Otu005469,1,0
Otu001737,Otu005469,1,0
Otu001802,Otu005469,1,0
Otu003373,Otu005469,1,0
Otu003534,Otu005469,1,0
Otu003535,Otu005469,1,0
Otu003553,Otu005469,1,0
Otu003584,Otu005469,1,0
Otu003605,Otu005469,1,0
Otu003745,Otu005469,1,0
Otu003892,Otu005469,1,0
Otu003894,Otu005469,1,0
Otu003895,Otu005469,1,0
Otu003900,Otu005469,1,0
Otu003903,Otu005469,1,0
Otu003922,Otu005469,1,0
Otu003924,Otu005469,1,0
Otu003953,Otu005469,1,0
Otu003958,Otu005469,1,0
Otu004361,Otu005469,1,0
Otu004362,Otu005469,1,0
Otu004366,Otu005469,1,0
Otu004367,Otu005469,1,0
Otu004406,Otu005469,1,0
Otu004407,Otu005469,1,0
Otu004408,Otu005469,1,0
Otu004417,Otu005469,1,0
Otu004441,Otu005469,1,0
Otu004479,Otu005469,1,0
Otu004549,Otu005469,1,0
Otu004580,Otu005469,1,0
Otu004688,Otu005469,1,0
Otu004690,Otu005469,1,0
Otu004692,Otu005469,1,0
Otu004993,Otu005469,1,0
Otu000743,Otu005473,1,0
Otu000274,Otu005490,1,0
Otu000404,Otu005490,1,0
Otu000448,Otu005490,1,0
Otu000463,Otu005490,1,0
Otu000549,Otu005490,1,0
Otu000630,Otu005490,1,0
Otu000662,Otu005490,1,0
Otu000716,Otu005490,1,0
Otu000820,Otu005490,1,0
Otu000857,Otu005490,1,0
Otu000926,Otu005490,1,0
Otu000995,Otu005490,1,0
Otu001230,Otu005490,1,0
Otu001387,Otu005490,1,0
Otu001829,Otu005490,1,0
Otu001971,Otu005490,1,0
Otu002494,Otu005490,1,0
Otu002525,Otu005490,1,0
Otu004678,Otu005490,1,0
Otu000432,Otu005513,1,0
Otu001246,Otu005513,1,0
Otu000649,Otu005685,1,0
Otu000866,Otu005685,1,0
Otu000912,Otu005685,1,0
Otu003505,Otu005685,1,0
Otu004340,Otu005689,1,0
Otu000376,Otu005880,1,0
Otu000452,Otu005880,1,0
Otu000472,Otu005880,1,0
Otu000503,Otu005880,1,0
Otu000546,Otu005880,1,0
Otu000564,Otu005880,1,0
Otu000573,Otu005880,1,0
Otu000652,Otu005880,1,0
Otu000747,Otu005880,1,0
Otu000808,Otu005880,1,0
Otu000994,Otu005880,1,0
Otu002177,Otu005880,1,0
Otu005084,Otu005880,1,0
Otu000396,Otu005889,1,0
Otu000603,Otu005889,1,0
Otu001184,Otu005889,1,0
Otu003299,Otu005889,1,0
Otu004086,Otu005889,1,0
Otu005125,Otu005889,1,0
Otu000376,Otu005953,1,0
Otu000452,Otu005953,1,0
Otu000472,Otu005953,1,0
Otu000503,Otu005953,1,0
Otu000546,Otu005953,1,0
Otu000564,Otu005953,1,0
Otu000573,Otu005953,1,0
Otu000652,Otu005953,1,0
Otu000747,Otu005953,1,0
Otu000808,Otu005953,1,0
Otu000994,Otu005953,1,0
Otu002177,Otu005953,1,0
Otu005084,Otu005953,1,0
Otu005880,Otu005953,1,0
Otu000171,Otu006086,1,0
Otu000651,Otu006086,1,0
Otu000586,Otu006253,1,0
Otu000600,Otu006253,1,0
Otu000620,Otu006253,1,0
Otu000675,Otu006253,1,0
Otu000711,Otu006253,1,0
Otu000772,Otu006253,1,0
Otu000775,Otu006253,1,0
Otu000840,Otu006253,1,0
Otu000953,Otu006253,1,0
Otu001074,Otu006253,1,0
Otu001103,Otu006253,1,0
Otu001132,Otu006253,1,0
Otu001417,Otu006253,1,0
Otu001533,Otu006253,1,0
Otu001730,Otu006253,1,0
Otu001913,Otu006253,1,0
Otu001952,Otu006253,1,0
Otu001959,Otu006253,1,0
Otu002016,Otu006253,1,0
Otu003000,Otu006253,1,0
Otu003038,Otu006253,1,0
Otu005027,Otu006253,1,0
Otu005157,Otu006253,1,0
Otu005341,Otu006253,1,0
